date,Open,High,Low,Close,Volume,Moving Average_Returns,Moving Average_Equity,Moving Average_Signal,SMA_Short,SMA_Long,Equity_Curve,RSI_Returns,RSI_Equity,RSI_Signal,RSI,Breakout Range_Returns,Breakout Range_Equity,Breakout Range_Signal,High_Range,Low_Range,Breakout_Haut,Breakout_Bas,Breakout_Equity,Bollinger Bands_Returns,Bollinger Bands_Equity,Bollinger Bands_Signal,bb_middle,bb_upper,bb_lower,ATR,Entry_Price,Stop_Loss_ATR_L,Take_Profit_ATR_L,Stop_Loss_ATR_S,Take_Profit_ATR_S,PSAR,Stop_Loss
2024-09-17,5.25,5.445,5.22,5.32,6191836.0,-0.0,1.1171549939806216,0,5.584545454545455,5.785277777777777,1.1171549939806216,-0.0,1.7106476036257652,1,6.666666666666728,-0.0,1.0735827753793066,0,6.79,5.22,False,False,1.0735827753793066,-0.0,1.211705516859005,0,5.5504999999999995,5.870217062428714,5.230782937571285,0.3731426014748763,5.33,4.770286097787686,6.449427804424629,5.889713902212314,4.210572195575371,5.8967,5.8967
2024-09-16,5.2,5.2,5.1,5.14,6050402.0,-0.0,1.1171549939806216,0,5.553636363636364,5.756944444444445,1.1171549939806216,-0.03383458646616555,1.6527685493677504,1,5.6603773584906065,-0.0,1.0735827753793066,-1,6.5393,5.1,False,True,1.0735827753793066,-0.0,1.211705516859005,1,5.515,5.851065469824045,5.178934530175955,0.3622038442266709,5.32,4.776694233659994,6.406611532680013,5.863305766340007,4.233388467319988,5.869632,5.869632
2024-09-13,5.12,5.33,5.11,5.3,7051997.0,0.0,1.1171549939806216,0,5.5236363636363635,5.738333333333333,1.1171549939806216,0.031128404669260812,1.7042165975970969,0,28.787878787878796,-0.031128404669260812,1.0401638563013513,0,6.5393,5.1,False,False,1.0401638563013513,0.031128404669260812,1.249423976527768,0,5.4995,5.845070542737746,5.1539294572622545,0.3520464267819087,5.14,4.611930359827136,6.196139280345726,5.668069640172863,4.0838607196542736,5.82345408,5.82345408
2024-09-12,5.11,5.195,5.08,5.17,5012572.0,-0.0,1.1171549939806216,0,5.464545454545455,5.711388888888889,1.1171549939806216,-0.0,1.7042165975970969,0,21.05263157894737,-0.0,1.0401638563013513,0,6.5393,5.08,False,False,1.0401638563013513,-0.0,1.249423976527768,0,5.4935,5.857108305746805,5.129891694253195,0.34261453915462947,5.3,4.7860781912680554,6.327843617463888,5.813921808731944,4.272156382536112,5.7800468352,5.7800468352
2024-09-11,5.05,5.1499,4.9221,5.11,7519723.0,-0.0,1.1171549939806216,0,5.407272727272727,5.680833333333333,1.1171549939806216,-0.0,1.7042165975970969,0,29.629629629629648,-0.0,1.0401638563013513,0,6.5393,4.9221,False,False,1.0401638563013513,-0.0,1.249423976527768,0,5.479000000000001,5.877793179490405,5.080206820509597,0.33584921492929876,5.17,4.666226177606052,6.1775476447878965,5.673773822393948,4.162452355212103,5.7240430883840006,5.7240430883840006
2024-09-10,5.05,5.15,5.01,5.14,6135963.0,0.0,1.1171549939806216,0,5.365454545454546,5.6466666666666665,1.1171549939806216,0.0,1.7042165975970969,0,33.92857142857136,0.0,1.0401638563013513,0,6.5393,4.9221,False,False,1.0401638563013513,0.0,1.249423976527768,0,5.459999999999999,5.884546817215805,5.0354531827841935,0.32185998529149173,5.11,4.627210022062763,6.075579955874476,5.592789977937238,4.144420044125525,5.643848779545601,5.643848779545601
2024-09-09,4.91,5.075,4.855,5.07,7264231.0,-0.0,1.1171549939806216,0,5.307272727272728,5.608611111111111,1.1171549939806216,-0.0,1.7042165975970969,0,42.222222222222264,-0.0,1.0401638563013513,0,6.5393,4.855,False,False,1.0401638563013513,-0.0,1.249423976527768,0,5.4325,5.882516666367011,4.982483333632989,0.31922712919924223,5.14,4.661159306201136,6.097681387597726,5.618840693798863,4.182318612402273,5.571673901591041,5.571673901591041
2024-09-06,5.02,5.04,4.72,4.75,10021411.0,-0.0,1.1171549939806216,0,5.2290909090909095,5.569166666666667,1.1171549939806216,-0.0,1.7042165975970969,1,4.918032786885149,-0.0,1.0401638563013513,-1,6.2,4.72,False,True,1.0401638563013513,-0.0,1.249423976527768,1,5.393,5.928839528224717,4.857160471775282,0.32142519139929643,5.07,4.587862212901055,6.034275574197889,5.552137787098945,4.105724425802111,5.485673033400116,5.485673033400116
2024-09-05,5.02,5.08,4.94,4.97,10241738.0,0.0,1.1171549939806216,0,5.173636363636363,5.542777777777777,1.1171549939806216,0.04631578947368409,1.7831487347489623,0,35.714285714285666,-0.04631578947368409,0.9919878461147625,0,6.13,4.72,False,False,0.9919878461147625,0.04631578947368409,1.3072920343880012,0,5.371,5.937494483651954,4.804505516348047,0.32203767772791814,4.75,4.266943483408123,5.716113033183754,5.233056516591877,3.7838869668162456,5.3784788087241,5.3784788087241
2024-09-04,5.01,5.19,4.9737,5.15,6027070.0,0.0,1.1171549939806216,0,5.131818181818182,5.5175,1.1171549939806216,0.0,1.7831487347489623,0,52.4390243902439,0.0,0.9919878461147625,0,6.13,4.72,False,False,0.9919878461147625,0.0,1.3072920343880012,0,5.3615,5.936070274212038,4.786929725787963,0.314749272175924,4.97,4.497876091736114,5.914247816527772,5.442123908263886,4.025752183472227,5.286291775502725,5.286291775502725
